店舗CD,PLUコード,商品名称,メーカーコード,メーカー名,品番,カラー,サイズ,ターゲットコード,ターゲット,アイテムコード,アイテム,部門コード,部門,中分類コード,中分類,大分類コード,大分類名,属性,規格,原価,売価,2025/3/19 PM5:05時点の最終原価単価,数量,2025/3/19 PM5:05時点の最終原価金額,受託数量,2025/3/19 PM5:05時点の最終原価金額,最終仕入日,初回仕入日,最終売上日
00130,4937996195433,NCW-02-CM_おうどいろ,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-02-CM,おうどいろ,201802-007,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,3930,9240,3930,1,3930,0,0,2019/10/03,2018/03/05,
00130,4937996195389,NCW-02-GR_はいみどり,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-02-GR,はいみどり,201802-002,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,3930,9240,4100,1,4100,0,0,2019/06/18,2018/03/05,2021/07/25
00130,4937996195488,NCW-02-LB_ペールブルー,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-02-LB,ペールブルー,201802-012,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,3930,9240,3930,1,3930,0,0,2018/03/05,2018/03/05,2023/12/24
00130,4937996195471,NCW-02-LG_くさいろ,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-02-LG,くさいろ,201802-011,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,3930,9240,3930,1,3930,0,0,2018/03/05,2018/03/05,
00130,4937996184079,NCW-02-LLC_ふじいろ,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-02-LLC,ふじいろ,201912-015,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,3980,9240,3980,2,7960,0,0,2019/12/06,2019/12/06,2021/03/25
00130,4937996184062,NCW-02-PNK_カーネーション,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-02-PNK,カーネーション,201912-014,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,3980,9240,3980,1,3980,0,0,2019/12/06,2019/12/06,
00130,4937996197567,NCW-03-BK_限定くろ,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-03-BK,限定くろ,201808-002,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,4210,10780,3980,2,7960,0,0,2019/10/03,2018/08/02,2023/09/15
00130,4937996199394,NCW-03-DBL_限定ぐんじょう,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-03-DBL,限定ぐんじょう,201811-004,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,4210,10780,4210,1,4210,0,0,2019/10/03,2018/11/08,2021/03/06
00130,4937996197550,NCW-03-WH_限定しろ,0000047,ｼﾞｭｴﾗｰｽﾞｼﾞｬﾊﾟﾝ時計※ｸﾚﾊﾟｽだめよ,NCW-03-WH,限定しろ,201808-001,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,4210,10780,3980,1,3980,0,0,2019/10/03,2018/08/02,2023/08/03
00130,4937996187285,NCW-04-GR-SS,0000503,ｻﾝﾌﾚｲﾑ,NCW-04-GR-SS,GR-SS,202011-10,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,6140,12320,6140,1,6140,0,0,,,2021/08/14
00130,4937996187223,NCW-04-LR-SS,0000503,ｻﾝﾌﾚｲﾑ,NCW-04-LR-SS,LR-SS,202011-04,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,6140,12320,6140,1,6140,0,0,,,
00130,4937996187209,NCW-04-PK-GD,0000503,ｻﾝﾌﾚｲﾑ,NCW-04-PK-GD,PK-GD,202011-02,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,6140,12320,6140,1,6140,0,0,2020/12/18,2020/12/18,
00130,4580068251034,STQ-01-PY-NV,0000003,ｼﾁｽﾞﾝ時計,STQ-01-PY-NV,,,,,,,0125,PBLCｳｫｯﾁ,0125,PBLCｳｫｯﾁ,0003,時計,,,2650,7590,2650,1,2650,0,0,,,2024/09/10
00130,4971850950554,A158WEA-1JF,0000060,ｶｼｵ計算機,A158WEA-1JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,2915,6050,2915,1,2915,0,0,2024/12/11,2023/02/21,2024/09/04
00130,4971850950578,A159WGEA-1JF,0000060,ｶｼｵ計算機,A159WGEA-1JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,3445,7150,3445,1,3445,0,0,2025/01/27,2023/02/21,2025/01/25
00130,4549526395307,A168WEPC-7AJR,0000060,ｶｼｵ計算機,A168WEPC-7AJR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,5940,9900,5940,1,5940,0,0,2024/12/11,2024/12/11,
00130,4976660182799,AHJD405,0000012,ｾｲｺｰｳｫｯﾁ,AHJD405,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,8120,15400,8120,1,8120,0,0,2025/02/19,2020/11/13,2025/01/16
00130,4976660182805,AHJD406,0000012,ｾｲｺｰｳｫｯﾁ,AHJD406,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9280,17600,9280,1,9280,0,0,2024/11/01,2020/11/13,2024/10/31
00130,4976660184328,AHJD413,0000012,ｾｲｺｰｳｫｯﾁ,AHJD413,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,8120,15400,8120,1,8120,0,0,2025/02/21,2020/11/13,2025/02/20
00130,4976660184335,AHJD414,0000012,ｾｲｺｰｳｫｯﾁ,AHJD414,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,8700,16500,8700,1,8700,0,0,2025/02/12,2020/11/13,2025/02/10
00130,4976660184342,AHJD415,0000012,ｾｲｺｰｳｫｯﾁ,AHJD415,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,8700,16500,8700,1,8700,0,0,2025/02/10,2020/11/13,2025/02/07
00130,4976660183246,AHJK448,0000012,ｾｲｺｰｳｫｯﾁ,AHJK448,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6380,12100,6380,1,6380,0,0,2024/11/05,2020/11/13,2024/11/02
00130,4976660183253,AHJK449,0000012,ｾｲｺｰｳｫｯﾁ,AHJK449,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,5800,11000,5800,1,5800,0,0,2024/12/18,2020/11/13,2024/12/17
00130,4976660186339,AHJK460,0000012,ｾｲｺｰｳｫｯﾁ,AHJK460,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,8700,16500,8700,1,8700,0,0,2025/02/06,2021/10/20,2025/01/21
00130,4976660186353,AHJK462,0000012,ｾｲｺｰｳｫｯﾁ,AHJK462,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7540,14300,7540,1,7540,0,0,2024/06/17,2021/10/20,2024/06/09
00130,4976660186629,AHJK464,0000012,ｾｲｺｰｳｫｯﾁ,AHJK464,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6380,12100,6380,1,6380,0,0,2025/03/17,2022/05/26,2025/03/14
00130,4976660179706,AKPK426,0000012,ｾｲｺｰｳｫｯﾁ,AKPK426,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6090,11550,6090,1,6090,0,0,2025/03/17,2020/11/13,2025/03/15
00130,4976660186551,AKQD401,0000012,ｾｲｺｰｳｫｯﾁ,AKQD401,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9280,17600,9280,1,9280,0,0,2025/03/10,2022/10/24,2025/03/09
00130,4976660186568,AKQD402,0000012,ｾｲｺｰｳｫｯﾁ,AKQD402,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9280,17600,9280,1,9280,0,0,2024/12/23,2022/10/24,2024/12/20
00130,4976660186575,AKQD403,0000012,ｾｲｺｰｳｫｯﾁ,AKQD403,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9280,17600,9280,1,9280,0,0,2025/02/04,2022/10/24,2025/01/31
00130,4976660169714,AKQK408,0000012,ｾｲｺｰｳｫｯﾁ,AKQK408,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6090,11550,6090,1,6090,0,0,2025/03/05,2021/07/30,2025/03/04
00130,4976660169738,AKQK410,0000012,ｾｲｺｰｳｫｯﾁ,AKQK410,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6090,11550,6090,1,6090,0,0,2024/09/02,2021/07/30,2024/07/20
00130,4976660182430,AKQK445,0000012,ｾｲｺｰｳｫｯﾁ,AKQK445,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6960,13200,6960,1,6960,0,0,2024/11/05,2022/10/24,2024/11/04
00130,4976660182447,AKQK446,0000012,ｾｲｺｰｳｫｯﾁ,AKQK446,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6960,13200,6960,1,6960,0,0,2024/06/14,2022/10/24,2024/06/03
00130,4976660182454,AKQK447,0000012,ｾｲｺｰｳｫｯﾁ,AKQK447,2503定,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6960,13200,6960,1,6960,0,0,2023/10/18,2022/10/24,2023/10/05
00130,4976660182492,AKQK448,0000012,ｾｲｺｰｳｫｯﾁ,AKQK448,22特価C,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,3900,14300,3900,1,3900,0,0,2022/05/30,2022/05/30,2023/06/22
00130,4549526326417,AQ-800E-1AJF,0000060,ｶｼｵ計算機,AQ-800E-1AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,3180,6600,3180,1,3180,0,0,2025/03/03,2023/02/21,2025/03/01
00130,4549526326455,AQ-800E-7AJF,0000060,ｶｼｵ計算機,AQ-800E-7AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,3180,6600,3180,1,3180,0,0,2024/12/06,2023/02/21,2024/10/23
00130,4549526326493,AQ-800EG-9AJF,0000060,ｶｼｵ計算機,AQ-800EG-9AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,4240,8800,4240,1,4240,0,0,2023/09/15,2023/02/21,2023/09/13
00130,4971850881001,AW-591-2AJF,0000060,ｶｼｵ計算機,AW-591-2AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7420,15400,7420,1,7420,0,0,2024/09/12,2011/09/11,2024/09/11
00130,4971850958741,AWG-M100-1AJF,0000060,ｶｼｵ計算機,AWG-M100-1AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,14310,29700,12720,1,12720,0,0,2024/05/01,2012/01/25,2024/04/21
00130,4971850954309,AWG-M100A-1AJF,0000060,ｶｼｵ計算機,AWG-M100A-1AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,14310,29700,14310,1,14310,0,0,2024/10/21,2012/01/25,2024/10/16
00130,4549526396939,GW-2320FP-1A2JR,0000060,ｶｼｵ計算機,AWG-M100FP-1A2JR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11660,24200,11660,1,11660,0,0,2025/03/12,2025/03/12,
00130,4549526397424,AWG-M100FP-1A2JR,0000060,ｶｼｵ計算機,AWG-M100FP-1A2JR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,15370,31900,15370,1,15370,0,0,2025/03/12,2025/03/12,
00130,4549526102554,AWG-M100SB-2AJF,0000060,ｶｼｵ計算機,AWG-M100SB-2AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,14840,30800,14840,1,14840,0,0,2025/02/12,2015/11/13,2025/02/10
00130,4971850958338,B640WB-1BJF,0000060,ｶｼｵ計算機,B640WB-1BJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,3021,6270,3021,1,3021,0,0,2023/11/21,2023/02/21,2023/11/18
00130,4549526323508,BA-110XRG-1AJF,0000060,ｶｼｵ計算機,BA-110XRG-1AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7950,16500,7950,1,7950,0,0,2024/07/08,2022/06/27,2024/07/07
00130,4549526323607,BA-110XRG-7AJF,0000060,ｶｼｵ計算機,BA-110XRG-7AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7950,16500,7950,1,7950,0,0,2023/08/22,2022/06/27,2023/08/20
00130,4549526395147,BGA-1100-4B2JF,0000060,ｶｼｵ計算機,BGA-1100-4B2JF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,12190,25300,12190,1,12190,0,0,2024/11/27,2024/11/27,
00130,4549526395154,BGA-1100-7B2JF,0000060,ｶｼｵ計算機,BGA-1100-7B2JF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,12190,25300,12190,1,12190,0,0,2024/11/27,2024/11/27,
00130,4971850059257,BGA-1100GR-7BJF,0000060,ｶｼｵ計算機,BGA-1100GR-7BJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,12190,25300,12190,1,12190,0,0,2024/11/18,2015/02/12,2024/11/17
00130,4549526128776,BGA-150EF-7BJF,0000060,ｶｼｵ計算機,BGA-150EF-7BJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7155,14850,7155,1,7155,0,0,2025/02/12,2016/08/03,2025/02/11
00130,4549526209475,BGA-150FL-7AJF,0000060,ｶｼｵ計算機,BGA-150FL-7AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7155,14850,7155,1,7155,0,0,2024/07/04,2018/10/03,2024/07/03
00130,4549526189340,BGA-250-1AJF,0000060,ｶｼｵ計算機,BGA-250-1AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6890,14300,6890,1,6890,0,0,2024/05/01,2018/04/11,2024/04/13
00130,4549526189548,BGA-250-7A2JF,0000060,ｶｼｵ計算機,BGA-250-7A2JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6890,14300,6890,1,6890,0,0,2024/11/18,2018/04/11,2024/11/17
00130,4549526192296,BGA-2500-1AJF,0000060,ｶｼｵ計算機,BGA-2500-1AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11130,23100,11130,1,11130,0,0,2025/01/06,2018/05/16,2025/01/05
00130,4549526192357,BGA-2500-7AJF,0000060,ｶｼｵ計算機,BGA-2500-7AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11130,23100,11130,1,11130,0,0,2024/05/13,2018/05/16,2024/05/12
00130,4549526250392,BGA-2510-4AJF,0000060,ｶｼｵ計算機,BGA-2510-4AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11130,23100,11130,1,11130,0,0,2024/11/27,2019/11/06,2024/11/02
00130,4549526399985,BGA-2510SP-7AJR,0000060,ｶｼｵ計算機,BGA-2510SP-7AJR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11660,24200,11660,1,11660,0,0,2025/02/05,2025/02/05,
00130,4549526300585,BGA-280-7AJF,0000060,ｶｼｵ計算機,BGA-280-7AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6890,14300,6890,1,6890,0,0,2024/06/10,2021/03/10,2024/06/07
00130,4549526319099,BGA-2800-4A2JF,0000060,ｶｼｵ計算機,BGA-2800-4A2JF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11130,23100,11130,1,11130,0,0,2024/07/29,2022/02/09,2024/07/20
00130,4549526302091,BGA-2800-7AJF,0000060,ｶｼｵ計算機,BGA-2800-7AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11130,23100,11130,1,11130,0,0,2024/07/29,2021/05/18,2024/07/28
00130,4549526372339,BGA-2800SP-7AJR,0000060,ｶｼｵ計算機,BGA-2800SP-7AJR,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,11660,24200,11660,1,11660,0,0,2024/02/07,2024/02/07,
00130,4549526349645,BGA-280BA-2AJF,0000060,ｶｼｵ計算機,BGA-280BA-2AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,6890,14300,6890,1,6890,0,0,2023/02/08,2023/02/08,
00130,4549526312892,BGA-290-5AJF,0000060,ｶｼｵ計算機,BGA-290-5AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7685,15950,7685,1,7685,0,0,2024/06/24,2024/03/01,2024/06/23
00130,4549526366574,BGA-2900AF-1AJF,0000060,ｶｼｵ計算機,BGA-2900AF-1AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,12190,25300,12190,1,12190,0,0,2025/02/21,2023/11/15,2025/02/20
00130,4549526366598,BGA-2900AF-4AJF,0000060,ｶｼｵ計算機,BGA-2900AF-4AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,12190,25300,12190,1,12190,0,0,2023/11/15,2023/11/15,
00130,4549526366611,BGA-2900AF-7AJF,0000060,ｶｼｵ計算機,BGA-2900AF-7AJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,12190,25300,12190,1,12190,0,0,2024/12/02,2023/11/15,2024/12/01
00130,4549526319143,BGA-290DR-1AJF,0000060,ｶｼｵ計算機,BGA-290DR-1AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7685,15950,7685,1,7685,0,0,2024/09/02,2022/02/09,2024/09/01
00130,4549526366413,BGA-290DS-7AJF,0000060,ｶｼｵ計算機,BGA-290DS-7AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7685,15950,7685,1,7685,0,0,2024/07/15,2024/03/14,2024/07/13
00130,4549526359491,BGA-290PA-7AJF,0000060,ｶｼｵ計算機,BGA-290PA-7AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7685,15950,7685,1,7685,0,0,2024/03/01,2024/03/01,
00130,4549526394942,BGA-290RA-4AJF,0000060,ｶｼｵ計算機,BGA-290RA-4AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,8215,17050,8215,1,8215,0,0,2024/11/13,2024/11/13,
00130,4549526394973,BGA-290RA-7AJF,0000060,ｶｼｵ計算機,BGA-290RA-7AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,8215,17050,8215,1,8215,0,0,2024/11/13,2024/11/13,
00130,4549526359545,BGA-290SA-2AJF,0000060,ｶｼｵ計算機,BGA-290SA-2AJF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,7685,15950,7685,1,7685,0,0,2024/11/11,2023/08/02,2024/11/09
00130,4549526359590,BGA-290SA-4AJF,0000060,ｶｼｵ計算機,BGA-290SA-4AJF,,,,,0000,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,オメガ,,7685,15950,7685,1,7685,0,0,2024/09/16,2023/08/02,2024/09/14
00130,4549526380969,BGD-10-1JF,0000060,ｶｼｵ計算機,BGD-10-1JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,4240,8800,4240,1,4240,0,0,2024/11/26,2024/07/03,2024/09/20
00130,4549526381065,BGD-10-4JF,0000060,ｶｼｵ計算機,BGD-10-4JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,4240,8800,4240,1,4240,0,0,2024/09/11,2024/07/03,2024/08/23
00130,4549526374760,BGD-10K-2JR,0000060,ｶｼｵ計算機,BGD-10K-2JR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,4770,9900,4770,1,4770,0,0,2024/05/15,2024/05/15,
00130,4549526374869,BGD-10K-6JR,0000060,ｶｼｵ計算機,BGD-10K-6JR,,,,,0000,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,4770,9900,4770,1,4770,0,0,2024/11/26,2024/05/15,2024/09/28
00130,4549526374913,BGD-10K-7JR,0000060,ｶｼｵ計算機,BGD-10K-7JR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,4770,9900,4770,1,4770,0,0,2024/08/08,2024/05/15,2024/08/01
00130,4549526395901,BGD-10KKM-1JR,0000060,ｶｼｵ計算機,BGD-10KKM-1JR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9900,16500,9900,1,9900,0,0,2024/12/18,2024/12/18,
00130,4549526381119,BGD-10KPP-7JR,0000060,ｶｼｵ計算機,BGD-10KPP-7JR,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9900,16500,9900,1,9900,0,0,2024/07/03,2024/07/03,
00130,4549526342073,BGD-5650-1BJF,0000060,ｶｼｵ計算機,BGD-5650-1BJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9540,19800,9540,1,9540,0,0,2025/02/05,2022/11/01,2025/02/04
00130,4549526354335,BGD-5650-1CJF,0000060,ｶｼｵ計算機,BGD-5650-1CJF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9540,19800,9540,1,9540,0,0,2023/06/12,2023/05/11,2023/06/11
00130,4549526342097,BGD-5650-1JF,0000060,ｶｼｵ計算機,BGD-5650-1JF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,9540,19800,9540,1,9540,0,0,2025/02/25,2022/11/01,2025/02/24
00130,4549526347764,BGD-565SC-4JF,0000060,ｶｼｵ計算機,BGD-565SC-4JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,5035,10450,5035,1,5035,0,0,2024/09/05,2023/02/08,2024/09/04
00130,4549526362446,BGD-565U-1JF,0000060,ｶｼｵ計算機,BGD-565U-1JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,5035,10450,5035,1,5035,0,0,2024/12/09,2024/01/22,2024/12/07
00130,4549526362491,BGD-565U-4JF,0000060,ｶｼｵ計算機,BGD-565U-4JF,,,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,5035,10450,5035,1,5035,0,0,2024/01/25,2024/01/25,
00130,4549526303203,BGR-3000UCB-1JF,0000060,ｶｼｵ計算機,BGR-3000UCB-1JF,,WAVE,,,,,0130,低･ｶｼﾞｭｱﾙＷ,0130,低･ｶｼﾞｭｱﾙＷ,0003,時計,,,10070,20900,10070,1,10070,0,0,2024/08/26,2023/06/26,2024/08/24
